customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_monthly_spend,tenure_group
1574-dycwe,female,0,yes,yes,51,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.95,1028.75,0,20.17156862745098,4-6yr
7247-xozpb,male,0,yes,no,53,yes,yes,dsl,yes,no,yes,yes,yes,no,one year,no,bank transfer (automatic),77.4,4155.95,0,78.41415094339622,4-6yr
2466-fccpt,female,0,yes,yes,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.7,395.6,0,19.78,1-2yr
6211-wwltf,male,0,yes,no,63,yes,no,fiber optic,yes,no,yes,no,yes,yes,two year,no,credit card (automatic),99.7,6330.4,0,100.48253968253968,4-6yr
4826-tzeva,female,0,no,no,40,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),74.8,2971.7,0,74.29249999999999,2-4yr
6016-nxbnj,male,0,no,no,35,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.15,638.0,0,18.228571428571428,2-4yr
9138-efsmo,male,0,yes,yes,26,yes,no,fiber optic,no,no,no,no,no,yes,one year,no,bank transfer (automatic),78.95,2034.25,0,78.24038461538461,2-4yr
0576-wnxxc,male,0,yes,no,27,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,95.55,2510.2,1,92.97037037037036,2-4yr
4632-xjmex,male,0,no,yes,53,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,credit card (automatic),62.85,3419.5,0,64.51886792452831,4-6yr
8910-ledag,male,0,yes,no,34,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,credit card (automatic),71.55,2427.35,0,71.39264705882353,2-4yr
3452-gwuin,female,0,yes,no,19,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.95,1760.25,0,92.64473684210526,1-2yr
2716-gfzor,male,0,yes,no,43,yes,no,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,credit card (automatic),86.1,3551.65,0,82.59651162790698,2-4yr
3724-ucshy,male,0,yes,yes,6,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.55,122.9,0,20.483333333333334,0-1yr
8626-xhbie,male,0,no,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.8,1424.2,0,25.432142857142857,4-6yr
4628-cttla,male,0,no,no,57,no,no phone service,dsl,no,yes,no,no,yes,no,month-to-month,yes,electronic check,39.3,2111.45,1,37.04298245614035,4-6yr
3192-lnkrk,male,0,yes,yes,34,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,mailed check,84.05,2909.95,0,85.58676470588235,2-4yr
4439-yrnvd,female,0,no,no,10,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,36.25,374.0,0,37.4,0-1yr
2876-vbbbl,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.25,20.25,1,20.25,0-1yr
6834-nxdca,female,0,no,no,13,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,23.9,300.8,1,23.138461538461538,1-2yr
2208-ugtgr,male,0,no,no,56,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,no,electronic check,98.6,5581.05,0,99.66160714285715,4-6yr
3005-tyfrd,female,0,yes,no,55,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),103.65,5676.65,0,103.21181818181817,4-6yr
8670-mefcp,female,0,yes,yes,36,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),92.9,3379.25,0,93.86805555555556,2-4yr
3079-bchln,male,0,yes,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.9,942.95,0,20.06276595744681,2-4yr
7777-unyhb,female,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card (automatic),20.1,232.4,0,19.366666666666667,0-1yr
5597-glbuc,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,85.45,85.45,1,85.45,0-1yr
7278-ckdnc,male,0,no,no,24,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,80.5,2088.45,0,87.01875,1-2yr
2748-myrvk,female,0,no,no,63,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,bank transfer (automatic),99.9,6137.0,1,97.41269841269842,4-6yr
8450-uyibu,female,0,no,no,35,no,no phone service,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic check,39.85,1434.6,0,40.988571428571426,2-4yr
2969-vapyh,female,0,no,no,67,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,credit card (automatic),60.5,3870.0,0,57.76119402985075,4-6yr
4822-ycxmx,male,0,no,no,25,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.8,2043.45,1,81.738,2-4yr
7181-oqcut,male,0,no,no,21,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,no,mailed check,103.85,2215.0,0,105.47619047619048,1-2yr
8474-umlnt,female,0,no,no,13,yes,no,dsl,yes,yes,no,yes,no,yes,month-to-month,no,bank transfer (automatic),67.8,842.25,0,64.78846153846153,1-2yr
9821-pootn,male,0,yes,no,35,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.2,2576.2,1,73.60571428571428,2-4yr
3836-fzsdj,male,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),24.85,1901.0,0,26.774647887323944,4-6yr
9142-xmyjh,female,0,no,no,29,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.35,601.6,0,20.7448275862069,2-4yr
6559-ilwkj,male,0,yes,no,71,no,no phone service,dsl,no,yes,no,no,yes,yes,two year,no,electronic check,49.35,3515.25,1,49.51056338028169,4-6yr
0187-qsxoe,male,0,yes,no,7,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,89.0,605.45,0,86.49285714285715,0-1yr
7733-udmtp,female,0,no,no,57,no,no phone service,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,55.0,3094.05,0,54.28157894736842,4-6yr
2649-hwlyb,male,0,yes,no,65,yes,yes,dsl,yes,no,yes,yes,no,yes,two year,no,bank transfer (automatic),76.15,4929.55,0,75.83923076923077,4-6yr
5214-chiwj,male,0,no,no,27,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.3,595.05,0,22.038888888888888,2-4yr
4229-czmll,male,0,no,no,6,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.9,469.8,1,78.3,0-1yr
6904-jlbgy,female,0,no,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),117.35,8436.25,0,117.17013888888889,4-6yr
2465-blleu,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,19.75,19.75,0,19.75,0-1yr
1685-vayjf,male,0,no,no,11,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,credit card (automatic),45.2,492.0,0,44.72727272727273,0-1yr
8874-ejnsr,male,0,yes,yes,39,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,25.2,987.95,0,25.33205128205128,2-4yr
6917-yacbp,female,0,no,no,59,yes,yes,fiber optic,yes,yes,yes,no,no,no,month-to-month,yes,electronic check,89.75,5496.9,0,93.16779661016949,4-6yr
5049-mubwg,male,0,no,no,26,yes,no,dsl,yes,no,no,yes,yes,yes,one year,no,bank transfer (automatic),75.0,1908.35,0,73.39807692307691,2-4yr
4223-wozcm,male,0,no,no,2,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,mailed check,49.95,107.1,0,53.55,0-1yr
0769-murvm,female,0,yes,yes,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),65.7,4575.35,0,63.54652777777778,4-6yr
9253-vifjq,male,0,yes,no,65,yes,yes,dsl,yes,yes,yes,no,no,no,one year,no,credit card (automatic),67.05,4309.55,0,66.30076923076923,4-6yr
7030-fztfm,male,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),110.9,7922.75,0,110.03819444444444,4-6yr
9741-ylntd,male,0,no,no,6,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,bank transfer (automatic),87.95,522.35,0,87.05833333333334,0-1yr
5917-ryrmg,male,0,no,no,32,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),19.8,587.7,0,18.365625,2-4yr
5120-zblai,female,0,yes,no,50,yes,yes,dsl,no,no,yes,no,yes,yes,one year,no,bank transfer (automatic),75.7,3876.2,0,77.524,4-6yr
1194-bhjyc,male,0,yes,no,61,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,yes,mailed check,62.15,3778.85,0,61.9483606557377,4-6yr
3663-mitlp,female,0,no,no,15,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,101.25,1457.25,1,97.15,1-2yr
0906-qvpms,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),115.15,8349.45,0,115.96458333333334,4-6yr
9025-zrpvr,male,0,no,no,9,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,18.95,185.6,1,20.62222222222222,0-1yr
1905-oeilc,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.5,19.5,0,19.5,0-1yr
7858-gtzsp,female,0,no,no,12,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,86.55,1066.9,0,88.90833333333335,0-1yr
3285-ucqvc,female,0,no,no,37,no,no phone service,dsl,no,no,no,yes,no,no,month-to-month,no,credit card (automatic),28.6,973.55,1,26.31216216216216,2-4yr
6248-bshkg,male,0,yes,yes,61,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.4,1226.45,0,20.105737704918035,4-6yr
4685-tflls,male,0,yes,yes,18,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.8,342.3,0,19.016666666666666,1-2yr
3470-btgqo,male,0,no,yes,21,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,45.65,985.05,0,46.90714285714286,1-2yr
1209-vffoc,male,0,yes,yes,68,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,mailed check,56.4,3948.45,0,58.065441176470586,4-6yr
8224-dwckx,male,0,no,no,12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),73.3,828.05,0,69.00416666666666,0-1yr
5482-plvpe,female,0,no,no,2,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,24.35,41.85,1,20.925,0-1yr
4553-dvpzg,female,0,yes,no,62,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.35,6164.7,0,99.43064516129031,4-6yr
4902-ohlsk,female,0,no,no,29,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,electronic check,98.65,2862.75,1,98.71551724137932,2-4yr
6917-iayhd,male,0,no,yes,1,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,no,mailed check,33.6,33.6,0,33.6,0-1yr
0495-zbngw,male,0,yes,no,5,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),79.9,343.95,1,68.78999999999999,0-1yr
8620-rjpzn,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,20.7,20.7,0,20.7,0-1yr
7572-kpvkk,male,0,no,yes,62,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,electronic check,104.05,6590.5,0,106.29838709677419,4-6yr
2642-mawlj,female,0,yes,yes,36,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.25,717.95,0,19.943055555555556,2-4yr
2357-coqek,female,0,no,no,28,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,103.3,2890.65,1,103.2375,2-4yr
7103-zgvnt,female,0,yes,yes,69,yes,yes,dsl,yes,yes,no,yes,yes,no,one year,no,credit card (automatic),73.7,4885.85,0,70.80942028985508,4-6yr
3737-gcspv,female,0,yes,no,11,yes,yes,fiber optic,yes,no,no,yes,yes,no,month-to-month,yes,credit card (automatic),96.2,1222.05,1,111.09545454545454,0-1yr
2027-wkxmw,female,0,yes,no,63,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,month-to-month,yes,electronic check,108.75,6871.7,0,109.07460317460317,4-6yr
7137-naxml,male,0,no,no,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),20.15,405.6,0,17.63478260869565,1-2yr
2428-zmctb,male,0,no,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.75,208.25,0,20.825,0-1yr
2961-vnfkl,female,0,yes,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.95,1801.9,0,25.378873239436622,4-6yr
1768-hnvgj,female,0,no,no,45,yes,yes,dsl,yes,no,no,yes,no,yes,month-to-month,yes,electronic check,70.05,3062.45,0,68.05444444444444,2-4yr
6963-kqyqb,female,0,yes,yes,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.05,1764.75,0,25.210714285714285,4-6yr
5934-rmpov,female,0,no,yes,22,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.75,1816.75,0,82.57954545454545,1-2yr
1207-blksa,female,0,yes,yes,52,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,23.05,1255.1,0,24.13653846153846,4-6yr
4088-yldsu,male,0,yes,no,55,yes,yes,fiber optic,no,no,yes,yes,yes,yes,one year,yes,electronic check,104.15,5743.05,1,104.41909090909091,4-6yr
8316-bbqay,female,0,no,no,65,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,no,credit card (automatic),59.95,3921.1,0,60.324615384615385,4-6yr
1166-pqlgg,female,0,yes,yes,72,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.55,1463.45,0,20.325694444444444,4-6yr
3146-jtqhr,male,0,yes,no,10,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.6,189.45,0,18.945,0-1yr
4291-yzodp,female,0,no,yes,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.05,96.8,0,13.828571428571427,0-1yr
4395-pzmsn,male,0,no,no,5,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,85.55,408.5,0,81.7,0-1yr
6427-fefig,female,0,yes,yes,24,yes,yes,dsl,yes,no,yes,no,yes,yes,two year,no,credit card (automatic),78.6,1846.65,0,76.94375000000001,1-2yr
0017-iudmw,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),116.8,8456.75,0,117.45486111111111,4-6yr
8706-hradd,male,0,no,no,21,no,no phone service,dsl,yes,no,no,yes,yes,no,month-to-month,yes,mailed check,43.55,1011.5,0,48.166666666666664,1-2yr
9955-qopoy,male,0,yes,no,69,no,no phone service,dsl,no,yes,yes,yes,yes,yes,one year,yes,credit card (automatic),60.8,4263.4,0,61.78840579710145,4-6yr
4385-zkvnw,male,0,yes,yes,44,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),54.9,2549.1,0,57.934090909090905,2-4yr
5446-dkwyw,female,0,yes,yes,61,yes,yes,dsl,no,no,yes,no,yes,no,one year,yes,electronic check,65.2,3965.05,0,65.00081967213114,4-6yr
2034-cgrhz,male,0,no,no,24,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),102.95,2496.7,1,104.02916666666665,1-2yr
5797-apwzc,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,90.6,90.6,1,90.6,0-1yr
3683-qkiue,female,0,no,no,6,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,bank transfer (automatic),50.8,288.05,1,48.00833333333333,0-1yr
4228-zgyuw,male,0,no,no,4,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,90.05,368.1,1,92.025,0-1yr
9031-zvqpt,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,electronic check,108.2,7840.6,0,108.89722222222223,4-6yr
2990-iajsv,male,0,no,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),92.0,6632.75,0,92.12152777777777,4-6yr
8107-kncim,male,0,yes,no,14,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.1,1013.35,0,72.38214285714285,1-2yr
9027-yfhqj,male,0,no,no,7,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer (automatic),25.05,152.95,0,21.849999999999998,0-1yr
5176-ldkuh,female,0,no,no,48,yes,no,fiber optic,no,yes,no,no,no,no,one year,no,electronic check,75.15,3772.65,0,78.596875,2-4yr
4644-obgfz,male,0,yes,yes,55,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.5,1026.35,0,18.66090909090909,4-6yr
7926-ijoou,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),19.3,19.3,0,19.3,0-1yr
6480-yagiy,male,0,no,no,45,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,one year,no,credit card (automatic),112.2,5031.85,0,111.81888888888889,2-4yr
4029-hpfvy,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.3,220.4,0,73.46666666666667,0-1yr
7602-dbtou,female,0,yes,no,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,1416.5,0,19.950704225352112,4-6yr
5345-bmkwb,male,0,yes,no,8,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.25,158.35,0,19.79375,0-1yr
3519-zkxgg,female,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.85,256.6,1,85.53333333333335,0-1yr
5457-colht,male,0,yes,yes,69,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),80.65,5542.55,0,80.3268115942029,4-6yr
6416-tvaih,male,0,yes,yes,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,68.5,68.5,1,68.5,0-1yr
5451-yhypw,female,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.75,8443.7,0,117.27361111111112,4-6yr
5108-adxwo,male,0,no,no,11,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,73.5,791.75,1,71.97727272727273,0-1yr
7998-wnzem,male,0,no,no,71,yes,yes,dsl,yes,yes,yes,yes,no,yes,two year,no,bank transfer (automatic),80.6,5708.2,0,80.39718309859154,4-6yr
3066-rrjio,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,69.95,69.95,1,69.95,0-1yr
4664-njcms,female,0,yes,no,33,no,no phone service,dsl,yes,no,yes,yes,yes,yes,two year,no,bank transfer (automatic),59.55,2016.3,0,61.1,2-4yr
